Station_ID, Name, Latitude, Longitude, Elevation (ft), Date_Time (UTC),Precipitation 15min (in), Pressure (hPa), Relative Humidity (%), Soil Temperature 10 cm (f), Soil Temperature 20 cm (f), Soil Temperature 5 cm (f), Soil Volumetric Water Content 10 cm (%), Soil Volumetric Water Content 20 cm (%), Soil Volumetric Water Content 5 cm (%), Solar Radiation (W/m2), Temperature (f), Wind Speed 10m (kn), 
TWB44,Kerr WMA,30.09285,-99.50425,2153,2019-04-16T01:00:00Z,0,954,43.72,74.37,68.63,79.25,16.1,21.9,11,11.23,72.43,9.78,
TWB44,Kerr WMA,30.09285,-99.50425,2153,2019-04-16T01:15:00Z,0,954,46.23,74.05,68.74,78.33,16,21.9,10.9,1.73,71.4,9,
TWB44,Kerr WMA,30.09285,-99.50425,2153,2019-04-16T01:30:00Z,0,954,49.54,73.71,68.86,77.49,16,21.9,10.9,0,70.36,6.14,
TWB44,Kerr WMA,30.09285,-99.50425,2153,2019-04-16T01:45:00Z,0,954,51.5,73.38,68.94,76.75,16,21.9,10.9,0,69.24,5.99,
TWB44,Kerr WMA,30.09285,-99.50425,2153,2019-04-16T02:00:00Z,0,954,53.26,73.08,69.04,76.01,16,21.9,10.8,0,68.63,6.3,
TWB44,Kerr WMA,30.09285,-99.50425,2153,2019-04-16T02:15:00Z,0,954,55.43,72.77,69.15,75.36,16,21.9,10.8,0,67.8,6.53,
TWB44,Kerr WMA,30.09285,-99.50425,2153,2019-04-16T02:30:00Z,0,954,57.18,72.52,69.22,74.7,16,22,10.7,0,67.71,7.91,
TWB44,Kerr WMA,30.09285,-99.50425,2153,2019-04-16T02:45:00Z,0,955,58.06,72.21,69.3,74.05,16,22,10.7,0,67.41,7.87,
TWB44,Kerr WMA,30.09285,-99.50425,2153,2019-04-16T03:00:00Z,0,955,61.01,71.92,69.37,73.49,16,22,10.7,0,66.9,7.74,
TWB44,Kerr WMA,30.09285,-99.50425,2153,2019-04-16T03:15:00Z,0,955,66.11,71.65,69.42,72.97,16,22,10.6,0,66.49,8.49,
TWB44,Kerr WMA,30.09285,-99.50425,2153,2019-04-16T03:30:00Z,0,955,69.36,71.38,69.48,72.46,16,22,10.6,0,66.07,9.87,
TWB44,Kerr WMA,30.09285,-99.50425,2153,2019-04-16T03:45:00Z,0,955,71.66,71.11,69.53,72.03,16,22,10.6,0,65.46,9.21,
TWB44,Kerr WMA,30.09285,-99.50425,2153,2019-04-16T04:00:00Z,0,955,73.55,70.88,69.58,71.64,16,22,10.5,0,64.69,9.54,
TWB44,Kerr WMA,30.09285,-99.50425,2153,2019-04-16T04:15:00Z,0,955,76.2,70.65,69.62,71.28,16,22,10.5,0,64.11,10.13,
TWB44,Kerr WMA,30.09285,-99.50425,2153,2019-04-16T04:30:00Z,0,955,78.22,70.39,69.64,70.9,15.9,22,10.5,0,63.52,10.87,
TWB44,Kerr WMA,30.09285,-99.50425,2153,2019-04-16T04:45:00Z,0,955,80.3,70.18,69.67,70.57,15.9,22,10.5,0,62.85,9.68,
TWB44,Kerr WMA,30.09285,-99.50425,2153,2019-04-16T05:00:00Z,0,955,82,69.94,69.67,70.27,15.9,22,10.4,0,62.33,11.16,
TWB44,Kerr WMA,30.09285,-99.50425,2153,2019-04-16T05:15:00Z,0,955,83.6,69.73,69.67,69.94,15.9,22,10.4,0,61.79,10.32,
TWB44,Kerr WMA,30.09285,-99.50425,2153,2019-04-16T05:30:00Z,0,955,83.2,69.51,69.67,69.66,15.9,22,10.4,0,61.74,10.65,
TWB44,Kerr WMA,30.09285,-99.50425,2153,2019-04-16T05:45:00Z,0,955,84.7,69.31,69.67,69.39,15.9,22,10.4,0,61.84,10.01,
TWB44,Kerr WMA,30.09285,-99.50425,2153,2019-04-16T06:00:00Z,0,955,87.1,69.12,69.67,69.22,15.9,22,10.4,0,61.83,12.5,
TWB44,Kerr WMA,30.09285,-99.50425,2153,2019-04-16T06:15:00Z,0,955,87.1,68.9,69.66,69.13,15.9,22,10.4,0,61.77,11.86,
TWB44,Kerr WMA,30.09285,-99.50425,2153,2019-04-16T06:30:00Z,0,955,86.9,68.7,69.64,69.04,15.9,22,10.3,0,61.74,12.48,
TWB44,Kerr WMA,30.09285,-99.50425,2153,2019-04-16T06:45:00Z,0,955,86.7,68.56,69.62,69.03,15.9,22,10.3,0,61.59,11.74,
TWB44,Kerr WMA,30.09285,-99.50425,2153,2019-04-16T07:00:00Z,0,955,86.9,68.41,69.6,68.97,15.9,22,10.3,0,61.43,12.34,
TWB44,Kerr WMA,30.09285,-99.50425,2153,2019-04-16T07:15:00Z,0,954,88.1,68.29,69.58,68.86,15.9,22,10.3,0,61.21,10.73,
TWB44,Kerr WMA,30.09285,-99.50425,2153,2019-04-16T07:30:00Z,0,954,89.5,68.2,69.55,68.79,15.8,22,10.3,0,60.75,11.49,
TWB44,Kerr WMA,30.09285,-99.50425,2153,2019-04-16T07:45:00Z,0,954,90.3,68.09,69.51,68.58,15.8,22,10.3,0,60.21,10.59,
TWB44,Kerr WMA,30.09285,-99.50425,2153,2019-04-16T08:00:00Z,0,954,90.8,67.98,69.49,68.34,15.8,22,10.2,0,59.7,10.67,
TWB44,Kerr WMA,30.09285,-99.50425,2153,2019-04-16T08:15:00Z,0,954,90.3,67.86,69.46,68.05,15.8,21.9,10.2,0,59.18,10.59,
TWB44,Kerr WMA,30.09285,-99.50425,2153,2019-04-16T08:30:00Z,0,954,91.5,67.73,69.44,67.69,15.8,21.9,10.2,0,58.86,10.89,
TWB44,Kerr WMA,30.09285,-99.50425,2153,2019-04-16T08:45:00Z,0,954,92.8,67.6,69.39,67.39,15.8,21.9,10.2,0,58.33,9.74,
TWB44,Kerr WMA,30.09285,-99.50425,2153,2019-04-16T09:00:00Z,0,954,93.2,67.44,69.35,67.05,15.8,22,10.2,0,57.96,9.66,
TWB44,Kerr WMA,30.09285,-99.50425,2153,2019-04-16T09:15:00Z,0,954,94,67.3,69.31,66.76,15.8,22,10.1,0,57.61,8.61,
TWB44,Kerr WMA,30.09285,-99.50425,2153,2019-04-16T09:30:00Z,0,954,94.4,67.15,69.3,66.45,15.9,22,10.1,0,57.38,9.41,
TWB44,Kerr WMA,30.09285,-99.50425,2153,2019-04-16T09:45:00Z,0,954,94.9,67.01,69.26,66.16,15.9,22,10.1,0,57.4,9.04,
TWB44,Kerr WMA,30.09285,-99.50425,2153,2019-04-16T10:00:00Z,0,954,94.8,66.85,69.21,65.91,15.8,22,10,0,57.09,7.93,
TWB44,Kerr WMA,30.09285,-99.50425,2153,2019-04-16T10:15:00Z,0,954,94.6,66.7,69.17,65.66,15.8,22,10,0,57.2,8.94,
TWB44,Kerr WMA,30.09285,-99.50425,2153,2019-04-16T10:30:00Z,0,954,94,66.56,69.15,65.44,15.8,21.9,10.1,0,57.16,9.87,
TWB44,Kerr WMA,30.09285,-99.50425,2153,2019-04-16T10:45:00Z,0,954,93.7,66.4,69.1,65.21,15.8,21.9,10,0,57.24,9.95,
TWB44,Kerr WMA,30.09285,-99.50425,2153,2019-04-16T11:00:00Z,0,954,93.9,66.25,69.08,64.99,15.8,21.9,10,0,57.25,9.87,
TWB44,Kerr WMA,30.09285,-99.50425,2153,2019-04-16T11:15:00Z,0,953,94.4,66.11,69.01,64.81,15.8,21.9,10,0,57.07,9.6,
TWB44,Kerr WMA,30.09285,-99.50425,2153,2019-04-16T11:30:00Z,0,953,94.4,65.97,68.99,64.65,15.8,21.9,10,0,57.09,10.65,
TWB44,Kerr WMA,30.09285,-99.50425,2153,2019-04-16T11:45:00Z,0,953,94.9,65.82,68.95,64.47,15.8,21.9,10,0,57.07,9.58,
TWB44,Kerr WMA,30.09285,-99.50425,2153,2019-04-16T12:00:00Z,0,953,94.8,65.7,68.9,64.31,15.8,21.9,9.9,0,57.2,9.54,
TWB44,Kerr WMA,30.09285,-99.50425,2153,2019-04-16T12:15:00Z,0,953,94.2,65.55,68.85,64.17,15.7,21.8,9.9,0.83,57.42,10.65,
TWB44,Kerr WMA,30.09285,-99.50425,2153,2019-04-16T12:30:00Z,0,953,94.1,65.44,68.79,64.06,15.8,21.8,9.9,11.25,57.56,9.64,
TWB44,Kerr WMA,30.09285,-99.50425,2153,2019-04-16T12:45:00Z,0,954,92.6,65.32,68.76,63.95,15.8,21.8,9.9,36.59,58.05,10.42,
TWB44,Kerr WMA,30.09285,-99.50425,2153,2019-04-16T13:00:00Z,0,954,90.5,65.21,68.7,63.9,15.8,21.8,9.9,67.48,58.69,9.52,
TWB44,Kerr WMA,30.09285,-99.50425,2153,2019-04-16T13:15:00Z,0,954,88.8,65.12,68.67,63.93,15.8,21.8,9.9,82.6,59.45,10.03,
TWB44,Kerr WMA,30.09285,-99.50425,2153,2019-04-16T13:30:00Z,0,954,88.5,65.03,68.61,64.02,15.8,21.8,9.9,78.9,59.83,11.86,
TWB44,Kerr WMA,30.09285,-99.50425,2153,2019-04-16T13:45:00Z,0,954,86.1,64.96,68.56,64.2,15.8,21.7,9.9,102.5,60.04,12.07,
TWB44,Kerr WMA,30.09285,-99.50425,2153,2019-04-16T14:00:00Z,0,954,85.2,64.89,68.5,64.4,15.8,21.8,9.9,125,60.53,11.22,
TWB44,Kerr WMA,30.09285,-99.50425,2153,2019-04-16T14:15:00Z,0,954,83.4,64.89,68.45,64.65,15.8,21.8,9.9,119.5,60.87,11.72,
TWB44,Kerr WMA,30.09285,-99.50425,2153,2019-04-16T14:30:00Z,0,954,82.1,64.83,68.4,64.92,15.8,21.8,10,122.8,61.21,12.62,
TWB44,Kerr WMA,30.09285,-99.50425,2153,2019-04-16T14:45:00Z,0,954,81.1,64.89,68.34,65.19,15.8,21.7,10,132.7,61.52,12.15,
TWB44,Kerr WMA,30.09285,-99.50425,2153,2019-04-16T15:00:00Z,0,954,80.8,64.9,68.29,65.46,15.8,21.7,10,157.2,61.95,11.86,
TWB44,Kerr WMA,30.09285,-99.50425,2153,2019-04-16T15:15:00Z,0,954,78.39,64.94,68.23,65.73,15.8,21.7,10,188.1,62.47,10.54,
TWB44,Kerr WMA,30.09285,-99.50425,2153,2019-04-16T15:30:00Z,0,954,77.68,65.01,68.2,66.07,15.8,21.7,10,225.3,63.28,10.01,
TWB44,Kerr WMA,30.09285,-99.50425,2153,2019-04-16T15:45:00Z,0,954,76.8,65.08,68.14,66.47,15.8,21.7,10,220.1,63.37,12.73,
TWB44,Kerr WMA,30.09285,-99.50425,2153,2019-04-16T16:00:00Z,0,955,75.82,65.17,68.09,66.9,15.8,21.7,10,222.5,63.64,11.37,
TWB44,Kerr WMA,30.09285,-99.50425,2153,2019-04-16T16:15:00Z,0,955,75.07,65.28,68.05,67.28,15.8,21.6,10.1,244.5,64.17,11.33,
TWB44,Kerr WMA,30.09285,-99.50425,2153,2019-04-16T16:30:00Z,0,955,73.14,65.43,68.02,67.69,15.8,21.6,10.1,258.2,64.98,10.44,
TWB44,Kerr WMA,30.09285,-99.50425,2153,2019-04-16T16:45:00Z,0,955,73.11,65.57,67.96,68.13,15.8,21.6,10.1,259.4,65.12,11.18,
TWB44,Kerr WMA,30.09285,-99.50425,2153,2019-04-16T17:00:00Z,0,954,71.38,65.71,67.95,68.58,15.8,21.6,10.1,271.5,66.06,9.33,
TWB44,Kerr WMA,30.09285,-99.50425,2153,2019-04-16T17:15:00Z,0,954,69.73,65.88,67.89,69.03,15.8,21.6,10.2,243,66.22,11.04,
TWB44,Kerr WMA,30.09285,-99.50425,2153,2019-04-16T17:30:00Z,0,954,68.41,66.04,67.89,69.46,15.8,21.6,10.2,269.5,66.65,12.23,
TWB44,Kerr WMA,30.09285,-99.50425,2153,2019-04-16T17:45:00Z,0,954,66.21,66.22,67.86,69.82,15.8,21.6,10.2,284.6,67.23,11.27,
TWB44,Kerr WMA,30.09285,-99.50425,2153,2019-04-16T18:15:00Z,0,953,63.44,66.56,67.8,70.59,15.8,21.6,10.3,468.7,69.48,12.98,
TWB44,Kerr WMA,30.09285,-99.50425,2153,2019-04-16T18:30:00Z,0,953,59.45,66.74,67.78,71.28,15.8,21.6,10.3,609.1,70.25,12.54,
TWB44,Kerr WMA,30.09285,-99.50425,2153,2019-04-16T18:45:00Z,0,953,60.67,66.96,67.77,72.09,15.7,21.6,10.4,504.6,71.31,15.3,
TWB44,Kerr WMA,30.09285,-99.50425,2153,2019-04-16T19:00:00Z,0,953,60.29,67.24,67.77,72.99,15.7,21.5,10.4,581.9,71.53,13.8,
TWB44,Kerr WMA,30.09285,-99.50425,2153,2019-04-16T19:15:00Z,0,953,59.08,67.55,67.75,73.8,15.7,21.5,10.4,736.6,72.66,15.75,
TWB44,Kerr WMA,30.09285,-99.50425,2153,2019-04-16T19:30:00Z,0,953,58.16,67.89,67.73,74.75,15.7,21.5,10.5,641.3,73.27,12.97,
TWB44,Kerr WMA,30.09285,-99.50425,2153,2019-04-16T19:45:00Z,0,953,57.69,68.29,67.75,75.72,15.7,21.5,10.6,711.8,74.1,12.34,
TWB44,Kerr WMA,30.09285,-99.50425,2153,2019-04-16T20:00:00Z,0,953,56.13,68.68,67.75,76.8,15.7,21.5,10.6,687,74.28,12.77,
TWB44,Kerr WMA,30.09285,-99.50425,2153,2019-04-16T20:15:00Z,0,952,56.4,69.1,67.75,77.83,15.7,21.5,10.7,768,75.65,13.45,
TWB44,Kerr WMA,30.09285,-99.50425,2153,2019-04-16T20:30:00Z,0,952,57.48,69.55,67.78,78.82,15.8,21.5,10.7,412.8,74.57,12.23,
TWB44,Kerr WMA,30.09285,-99.50425,2153,2019-04-16T20:45:00Z,0,952,55.35,70.02,67.77,79.38,15.8,21.5,10.7,587.1,75.36,12.5,
TWB44,Kerr WMA,30.09285,-99.50425,2153,2019-04-16T21:00:00Z,0,952,56.98,70.47,67.8,79.7,15.8,21.5,10.7,420.7,74.89,12.09,
TWB44,Kerr WMA,30.09285,-99.50425,2153,2019-04-16T21:15:00Z,0,952,55.39,70.84,67.84,79.84,15.8,21.5,10.8,494.4,75.25,12.23,
TWB44,Kerr WMA,30.09285,-99.50425,2153,2019-04-16T21:30:00Z,0,952,57.82,71.15,67.89,79.95,15.8,21.5,10.8,371,75.18,11.22,
TWB44,Kerr WMA,30.09285,-99.50425,2153,2019-04-16T21:45:00Z,0,952,58.53,71.4,67.91,80.08,15.8,21.5,10.8,366.7,75.07,9.52,
TWB44,Kerr WMA,30.09285,-99.50425,2153,2019-04-16T22:00:00Z,0,952,59.75,71.62,67.98,80.08,15.8,21.5,10.8,311.7,74.77,9.99,
TWB44,Kerr WMA,30.09285,-99.50425,2153,2019-04-16T22:15:00Z,0,952,60.36,71.78,68.04,80.06,15.8,21.5,10.8,266.3,74.19,9.21,
TWB44,Kerr WMA,30.09285,-99.50425,2153,2019-04-16T22:30:00Z,0,952,60.36,71.92,68.07,79.93,15.8,21.5,10.7,222,74.07,8.4,
TWB44,Kerr WMA,30.09285,-99.50425,2153,2019-04-16T22:45:00Z,0,952,62.79,72.05,68.16,79.77,15.8,21.5,10.7,158.9,73.81,8.44,
TWB44,Kerr WMA,30.09285,-99.50425,2153,2019-04-16T23:00:00Z,0,952,63.27,72.14,68.22,79.54,15.8,21.5,10.7,147.9,73.27,10.07,
TWB44,Kerr WMA,30.09285,-99.50425,2153,2019-04-16T23:15:00Z,0,952,64.51,72.23,68.29,79.18,15.9,21.5,10.7,124.4,72.73,10.15,
TWB44,Kerr WMA,30.09285,-99.50425,2153,2019-04-16T23:30:00Z,0,952,65.36,72.3,68.36,78.75,15.9,21.5,10.7,81.1,72.25,9.76,
TWB44,Kerr WMA,30.09285,-99.50425,2153,2019-04-16T23:45:00Z,0,952,65.53,72.3,68.45,78.28,15.8,21.5,10.7,89.2,72.1,9.93,
TWB44,Kerr WMA,30.09285,-99.50425,2153,2019-04-17T00:00:00Z,0,952,67.46,72.3,68.5,77.77,15.8,21.5,10.7,72.36,71.96,8.16,
TWB44,Kerr WMA,30.09285,-99.50425,2153,2019-04-17T00:15:00Z,0,952,68.48,72.21,68.59,77.31,15.8,21.5,10.6,45.98,71.62,9.43,
TWB44,Kerr WMA,30.09285,-99.50425,2153,2019-04-17T00:30:00Z,0,952,70.74,72.18,68.67,76.82,15.8,21.6,10.6,19.67,71.1,8.49,
TWB44,Kerr WMA,30.09285,-99.50425,2153,2019-04-17T00:45:00Z,0,952,73.07,72.03,68.76,76.35,15.8,21.6,10.6,12.99,70.5,7.76,
TWB44,Kerr WMA,30.09285,-99.50425,2153,2019-04-17T01:00:00Z,0,952,74.36,71.94,68.81,75.87,15.8,21.6,10.5,3.7,69.94,9.12,
TWB44,Kerr WMA,30.09285,-99.50425,2153,2019-04-17T01:15:00Z,0,953,75.34,71.82,68.88,75.42,15.8,21.6,10.5,0.11,69.71,6.73,
TWB44,Kerr WMA,30.09285,-99.50425,2153,2019-04-17T01:30:00Z,0,951,76.45,71.69,68.94,74.97,15.8,21.5,10.4,0,69.21,10.59,
TWB44,Kerr WMA,30.09285,-99.50425,2153,2019-04-17T01:45:00Z,0,951,77.94,71.56,69.01,74.44,15.8,21.5,10.4,0,68.83,11.2,
TWB44,Kerr WMA,30.09285,-99.50425,2153,2019-04-17T02:00:00Z,0,952,79.09,71.42,69.06,74.01,15.8,21.5,10.4,0,68.52,9.47,
TWB44,Kerr WMA,30.09285,-99.50425,2153,2019-04-17T02:15:00Z,0,952,79.63,71.24,69.13,73.67,15.8,21.6,10.4,0,68.31,9.25,
TWB44,Kerr WMA,30.09285,-99.50425,2153,2019-04-17T02:30:00Z,0,953,80.1,71.1,69.17,73.35,15.8,21.6,10.3,0,68.23,6.59,
TWB44,Kerr WMA,30.09285,-99.50425,2153,2019-04-17T02:45:00Z,0,953,80.5,70.93,69.21,73.11,15.8,21.6,10.3,0,68.07,9.16,
TWB44,Kerr WMA,30.09285,-99.50425,2153,2019-04-17T03:00:00Z,0,953,81.3,70.81,69.26,72.86,15.8,21.6,10.3,0,67.84,10.87,
TWB44,Kerr WMA,30.09285,-99.50425,2153,2019-04-17T03:15:00Z,0,953,82.3,70.68,69.31,72.59,15.8,21.6,10.3,0,67.69,9.6,
TWB44,Kerr WMA,30.09285,-99.50425,2153,2019-04-17T03:30:00Z,0,953,83.8,70.54,69.31,72.37,15.8,21.6,10.2,0,67.42,10.67,
TWB44,Kerr WMA,30.09285,-99.50425,2153,2019-04-17T03:45:00Z,0,953,85.1,70.41,69.35,72.18,15.8,21.6,10.2,0,67.32,10.69,
TWB44,Kerr WMA,30.09285,-99.50425,2153,2019-04-17T04:00:00Z,0,952,86.1,70.3,69.37,71.98,15.8,21.6,10.2,0,67.23,9.54,
TWB44,Kerr WMA,30.09285,-99.50425,2153,2019-04-17T04:15:00Z,0,952,87.2,70.18,69.39,71.85,15.8,21.6,10.2,0,67.05,9.64,
TWB44,Kerr WMA,30.09285,-99.50425,2153,2019-04-17T04:30:00Z,0,952,87.8,70.07,69.42,71.74,15.8,21.6,10.2,0,66.85,11.55,
TWB44,Kerr WMA,30.09285,-99.50425,2153,2019-04-17T04:45:00Z,0,952,88.4,69.98,69.44,71.6,15.7,21.6,10.2,0,66.83,10.21,
TWB44,Kerr WMA,30.09285,-99.50425,2153,2019-04-17T05:00:00Z,0,952,89,69.89,69.42,71.49,15.7,21.6,10.2,0,66.76,10.92,
TWB44,Kerr WMA,30.09285,-99.50425,2153,2019-04-17T05:15:00Z,0,952,89.8,69.78,69.44,71.37,15.7,21.6,10.2,0,66.58,11.53,
TWB44,Kerr WMA,30.09285,-99.50425,2153,2019-04-17T05:30:00Z,0,952,90.4,69.71,69.44,71.26,15.7,21.6,10.2,0,66.34,11.37,
TWB44,Kerr WMA,30.09285,-99.50425,2153,2019-04-17T05:45:00Z,0,952,91.7,69.62,69.46,71.15,15.7,21.6,10.2,0.02,66.24,12.05,
TWB44,Kerr WMA,30.09285,-99.50425,2153,2019-04-17T06:00:00Z,0,952,92.8,69.53,69.48,71.04,15.7,21.6,10.1,0,66.04,13.72,
TWB44,Kerr WMA,30.09285,-99.50425,2153,2019-04-17T06:15:00Z,0,952,94.7,69.46,69.44,70.95,15.7,21.6,10.1,0.24,65.77,12.29,
TWB44,Kerr WMA,30.09285,-99.50425,2153,2019-04-17T06:30:00Z,0,952,94.3,69.37,69.46,70.86,15.7,21.6,10.1,0,65.62,11.68,
TWB44,Kerr WMA,30.09285,-99.50425,2153,2019-04-17T06:45:00Z,0,952,94.4,69.28,69.44,70.81,15.7,21.6,10.1,0,65.7,11.29,
TWB44,Kerr WMA,30.09285,-99.50425,2153,2019-04-17T07:00:00Z,0,952,95.3,69.22,69.44,70.7,15.7,21.6,10.1,0,65.66,10.57,
TWB44,Kerr WMA,30.09285,-99.50425,2153,2019-04-17T07:15:00Z,0,951,95.2,69.17,69.44,70.61,15.7,21.6,10.1,0,65.55,11.45,
TWB44,Kerr WMA,30.09285,-99.50425,2153,2019-04-17T07:30:00Z,0,951,93.8,69.1,69.42,70.52,15.7,21.6,10.1,0,65.62,10.9,
TWB44,Kerr WMA,30.09285,-99.50425,2153,2019-04-17T07:45:00Z,0,951,93.1,69.04,69.42,70.48,15.7,21.6,10,0,65.86,9.25,
TWB44,Kerr WMA,30.09285,-99.50425,2153,2019-04-17T08:00:00Z,0,951,92.5,69.01,69.4,70.43,15.7,21.6,10,0,66.02,10.28,
TWB44,Kerr WMA,30.09285,-99.50425,2153,2019-04-17T08:15:00Z,0,951,92.3,68.97,69.4,70.32,15.7,21.6,10,0,66.07,10.13,
TWB44,Kerr WMA,30.09285,-99.50425,2153,2019-04-17T08:30:00Z,0,951,93.9,68.9,69.39,70.27,15.7,21.6,10,0.07,66.16,9.93,
TWB44,Kerr WMA,30.09285,-99.50425,2153,2019-04-17T08:45:00Z,0,951,96.7,68.86,69.37,70.21,15.7,21.5,10,0,65.73,8.92,
TWB44,Kerr WMA,30.09285,-99.50425,2153,2019-04-17T09:00:00Z,0,951,97.9,68.83,69.39,70.14,15.7,21.5,10,0,65.39,10.4,
TWB44,Kerr WMA,30.09285,-99.50425,2153,2019-04-17T09:15:00Z,0,950,98.4,68.77,69.35,70.09,15.7,21.5,10,0,65.26,10.46,
TWB44,Kerr WMA,30.09285,-99.50425,2153,2019-04-17T09:30:00Z,0,950,98.3,68.74,69.33,70,15.7,21.5,10.1,0,65.26,12.42,
TWB44,Kerr WMA,30.09285,-99.50425,2153,2019-04-17T09:45:00Z,0,950,99,68.68,69.33,69.91,15.7,21.6,10,0,65.19,10.96,
TWB44,Kerr WMA,30.09285,-99.50425,2153,2019-04-17T10:00:00Z,0,950,99.2,68.63,69.31,69.84,15.7,21.6,10,0,65.21,12.63,
TWB44,Kerr WMA,30.09285,-99.50425,2153,2019-04-17T10:15:00Z,0,949,99.1,68.58,69.3,69.75,15.7,21.6,10,0,65.16,14.38,
TWB44,Kerr WMA,30.09285,-99.50425,2153,2019-04-17T10:30:00Z,0,949,99.2,68.52,69.28,69.66,15.7,21.6,10,0,65.05,13.1,
TWB44,Kerr WMA,30.09285,-99.50425,2153,2019-04-17T11:00:00Z,0,947,97.2,68.4,69.24,69.58,15.7,21.6,10,0,65.28,11.12,
TWB44,Kerr WMA,30.09285,-99.50425,2153,2019-04-17T11:15:00Z,0,947,96.4,68.38,69.24,69.53,15.7,21.6,10,0,65.44,10.19,
TWB44,Kerr WMA,30.09285,-99.50425,2153,2019-04-17T11:30:00Z,0,948,95.5,68.34,69.21,69.48,15.7,21.6,10,0,65.75,9.64,
TWB44,Kerr WMA,30.09285,-99.50425,2153,2019-04-17T11:45:00Z,0,949,95.6,68.34,69.21,69.53,15.7,21.6,10,0,65.86,10.48,
TWB44,Kerr WMA,30.09285,-99.50425,2153,2019-04-17T12:00:00Z,0,949,94.4,68.31,69.19,69.49,15.7,21.6,10,0,65.88,12.69,
TWB44,Kerr WMA,30.09285,-99.50425,2153,2019-04-17T12:15:00Z,0,949,93.4,68.29,69.17,69.46,15.7,21.5,10,0.07,66.25,12.32,
TWB44,Kerr WMA,30.09285,-99.50425,2153,2019-04-17T12:30:00Z,0,949,94.4,68.25,69.13,69.42,15.7,21.5,10,0.39,66.34,12.46,
TWB44,Kerr WMA,30.09285,-99.50425,2153,2019-04-17T12:45:00Z,0,950,95.4,68.22,69.13,69.42,15.7,21.5,10,1.09,66.31,11.35,
TWB44,Kerr WMA,30.09285,-99.50425,2153,2019-04-17T13:00:00Z,0,950,96,68.2,69.12,69.42,15.6,21.5,10,3.81,66.29,11.6,
TWB44,Kerr WMA,30.09285,-99.50425,2153,2019-04-17T13:15:00Z,0,950,96.9,68.2,69.1,69.42,15.6,21.5,10,6.58,66.25,10.73,
TWB44,Kerr WMA,30.09285,-99.50425,2153,2019-04-17T13:30:00Z,0,950,95.4,68.16,69.1,69.42,15.6,21.5,10,10.1,66.33,11.92,
TWB44,Kerr WMA,30.09285,-99.50425,2153,2019-04-17T13:45:00Z,0,951,94.8,68.14,69.08,69.44,15.6,21.5,10,13.88,66.47,9.33,
TWB44,Kerr WMA,30.09285,-99.50425,2153,2019-04-17T14:00:00Z,0,950,95.8,68.16,69.04,69.42,15.6,21.5,10,27.57,66.51,11.14,
TWB44,Kerr WMA,30.09285,-99.50425,2153,2019-04-17T14:15:00Z,0,950,95.5,68.14,69.06,69.44,15.6,21.5,10,42.33,66.42,9.86,
TWB44,Kerr WMA,30.09285,-99.50425,2153,2019-04-17T14:30:00Z,0,950,93.8,68.14,69.03,69.48,15.6,21.5,10,63.32,66.81,9.37,
TWB44,Kerr WMA,30.09285,-99.50425,2153,2019-04-17T14:45:00Z,0,950,93.8,68.14,69.01,69.55,15.6,21.5,10,83.1,67.19,10.42,
TWB44,Kerr WMA,30.09285,-99.50425,2153,2019-04-17T15:00:00Z,0,950,91.8,68.14,68.99,69.67,15.6,21.5,10,101.5,67.42,9.91,
TWB44,Kerr WMA,30.09285,-99.50425,2153,2019-04-17T15:15:00Z,0,950,90.4,68.18,68.99,69.84,15.6,21.5,10,123,67.89,10.32,
TWB44,Kerr WMA,30.09285,-99.50425,2153,2019-04-17T15:30:00Z,0,950,89.8,68.18,68.97,70.07,15.6,21.4,10,122.3,68.18,10.38,
TWB44,Kerr WMA,30.09285,-99.50425,2153,2019-04-17T15:45:00Z,0,950,88.9,68.27,68.95,70.32,15.6,21.4,10,134.7,68.27,10.46,
TWB44,Kerr WMA,30.09285,-99.50425,2153,2019-04-17T16:00:00Z,0,950,86.6,68.34,68.94,70.59,15.6,21.4,10,167.8,68.63,11.02,
TWB44,Kerr WMA,30.09285,-99.50425,2153,2019-04-17T16:15:00Z,0,950,86.5,68.4,68.92,70.86,15.6,21.4,10,164.5,69.3,10.09,
TWB44,Kerr WMA,30.09285,-99.50425,2153,2019-04-17T16:30:00Z,0,950,86,68.5,68.9,71.17,15.6,21.4,10,208,69.37,11.35,
TWB44,Kerr WMA,30.09285,-99.50425,2153,2019-04-17T16:45:00Z,0,950,85.2,68.63,68.9,71.53,15.6,21.4,10.1,222.5,69.93,11.43,
TWB44,Kerr WMA,30.09285,-99.50425,2153,2019-04-17T17:00:00Z,0,950,82.5,68.74,68.88,71.89,15.7,21.4,10.1,242.6,69.98,12.05,
TWB44,Kerr WMA,30.09285,-99.50425,2153,2019-04-17T17:15:00Z,0,950,82.2,68.86,68.88,72.27,15.7,21.4,10.1,273,70.57,12.27,
TWB44,Kerr WMA,30.09285,-99.50425,2153,2019-04-17T17:30:00Z,0,950,80.2,69.01,68.86,72.7,15.6,21.4,10.2,249.6,71.01,10.03,
TWB44,Kerr WMA,30.09285,-99.50425,2153,2019-04-17T17:45:00Z,0,950,78.72,69.17,68.86,73.11,15.7,21.4,10.2,258.2,72,8.48,
