MapDate,FIPS,County,State,None,D0,D1,D2,D3,D4,ValidStart,ValidEnd,StatisticFormatID,exactly_None,exactly_D0,exactly_D1,exactly_D2,exactly_D3,exactly_D4,check_sum,class_number,class_label,week_start
20151222,48265,Kerr County,TX,100,0,0,0,0,0,12/22/2015,12/28/2015,1,100,0,0,0,0,0,100,0,None,12/22/2015
20151215,48265,Kerr County,TX,100,0,0,0,0,0,12/15/2015,12/21/2015,1,100,0,0,0,0,0,100,0,None,12/15/2015
20151208,48265,Kerr County,TX,100,0,0,0,0,0,12/8/2015,12/14/2015,1,100,0,0,0,0,0,100,0,None,12/8/2015
20151201,48265,Kerr County,TX,100,0,0,0,0,0,12/1/2015,12/7/2015,1,100,0,0,0,0,0,100,0,None,12/1/2015
20151124,48265,Kerr County,TX,100,0,0,0,0,0,11/24/2015,11/30/2015,1,100,0,0,0,0,0,100,0,None,11/24/2015
20151117,48265,Kerr County,TX,100,0,0,0,0,0,11/17/2015,11/23/2015,1,100,0,0,0,0,0,100,0,None,11/17/2015
20151110,48265,Kerr County,TX,100,0,0,0,0,0,11/10/2015,11/16/2015,1,100,0,0,0,0,0,100,0,None,11/10/2015
20151103,48265,Kerr County,TX,78.91,21.09,0,0,0,0,11/3/2015,11/9/2015,1,78.91,21.09,0,0,0,0,100,0,None,11/3/2015
20151027,48265,Kerr County,TX,50.59,49.41,18.89,0,0,0,10/27/2015,11/2/2015,1,50.59,30.52,18.89,0,0,0,100,0,None,10/27/2015
20151020,48265,Kerr County,TX,0,100,98.42,60.43,10.99,0,10/20/2015,10/26/2015,1,0,1.58,37.99,49.44,10.99,0,100,3,D2,10/20/2015
20151013,48265,Kerr County,TX,0,100,85.95,39.84,10.99,0,10/13/2015,10/19/2015,1,0,14.05,46.11,28.85,10.99,0,100,2,D1,10/13/2015
20151006,48265,Kerr County,TX,0,100,74.76,31.16,5.35,0,10/6/2015,10/12/2015,1,0,25.24,43.6,25.81,5.35,0,100,2,D1,10/6/2015
20150929,48265,Kerr County,TX,0,100,57.45,13.33,0,0,9/29/2015,10/5/2015,1,0,42.55,44.12,13.33,0,0,100,2,D1,9/29/2015
20150922,48265,Kerr County,TX,25.68,74.32,23.33,0,0,0,9/22/2015,9/28/2015,1,25.68,50.99,23.33,0,0,0,100,1,D0,9/22/2015
20150915,48265,Kerr County,TX,32.99,67.01,12.48,0,0,0,9/15/2015,9/21/2015,1,32.99,54.53,12.48,0,0,0,100,1,D0,9/15/2015
20150908,48265,Kerr County,TX,29.7,70.3,11.7,0,0,0,9/8/2015,9/14/2015,1,29.7,58.6,11.7,0,0,0,100,1,D0,9/8/2015
20150901,48265,Kerr County,TX,29.7,70.3,4.36,0,0,0,9/1/2015,9/7/2015,1,29.7,65.94,4.36,0,0,0,100,1,D0,9/1/2015
20150825,48265,Kerr County,TX,74.84,25.16,0,0,0,0,8/25/2015,8/31/2015,1,74.84,25.16,0,0,0,0,100,0,None,8/25/2015
20150818,48265,Kerr County,TX,95.34,4.66,0,0,0,0,8/18/2015,8/24/2015,1,95.34,4.66,0,0,0,0,100,0,None,8/18/2015
20150811,48265,Kerr County,TX,57.11,42.89,0,0,0,0,8/11/2015,8/17/2015,1,57.11,42.89,0,0,0,0,100,0,None,8/11/2015
20150804,48265,Kerr County,TX,100,0,0,0,0,0,8/4/2015,8/10/2015,1,100,0,0,0,0,0,100,0,None,8/4/2015
20150728,48265,Kerr County,TX,100,0,0,0,0,0,7/28/2015,8/3/2015,1,100,0,0,0,0,0,100,0,None,7/28/2015
20150721,48265,Kerr County,TX,100,0,0,0,0,0,7/21/2015,7/27/2015,1,100,0,0,0,0,0,100,0,None,7/21/2015
20150714,48265,Kerr County,TX,100,0,0,0,0,0,7/14/2015,7/20/2015,1,100,0,0,0,0,0,100,0,None,7/14/2015
20150707,48265,Kerr County,TX,100,0,0,0,0,0,7/7/2015,7/13/2015,1,100,0,0,0,0,0,100,0,None,7/7/2015
20150630,48265,Kerr County,TX,100,0,0,0,0,0,6/30/2015,7/6/2015,1,100,0,0,0,0,0,100,0,None,6/30/2015
20150623,48265,Kerr County,TX,100,0,0,0,0,0,6/23/2015,6/29/2015,1,100,0,0,0,0,0,100,0,None,6/23/2015
20150616,48265,Kerr County,TX,85.7,14.3,0,0,0,0,6/16/2015,6/22/2015,1,85.7,14.3,0,0,0,0,100,0,None,6/16/2015
20150609,48265,Kerr County,TX,85.7,14.3,0,0,0,0,6/9/2015,6/15/2015,1,85.7,14.3,0,0,0,0,100,0,None,6/9/2015
20150602,48265,Kerr County,TX,85.7,14.3,0,0,0,0,6/2/2015,6/8/2015,1,85.7,14.3,0,0,0,0,100,0,None,6/2/2015
20150526,48265,Kerr County,TX,26.24,73.76,39.25,0,0,0,5/26/2015,6/1/2015,1,26.24,34.51,39.25,0,0,0,100,2,D1,5/26/2015
20150519,48265,Kerr County,TX,0,100,98.47,46.05,0,0,5/19/2015,5/25/2015,1,0,1.53,52.42,46.05,0,0,100,2,D1,5/19/2015
20150512,48265,Kerr County,TX,0,100,100,100,57.56,0,5/12/2015,5/18/2015,1,0,0,0,42.44,57.56,0,100,4,D3,5/12/2015
20150505,48265,Kerr County,TX,0,100,100,100,57.56,0,5/5/2015,5/11/2015,1,0,0,0,42.44,57.56,0,100,4,D3,5/5/2015
20150428,48265,Kerr County,TX,0,100,100,100,57.56,0,4/28/2015,5/4/2015,1,0,0,0,42.44,57.56,0,100,4,D3,4/28/2015
20150421,48265,Kerr County,TX,0,100,100,100,60.14,0,4/21/2015,4/27/2015,1,0,0,0,39.86,60.14,0,100,4,D3,4/21/2015
20150414,48265,Kerr County,TX,0,100,100,100,99.99,25.98,4/14/2015,4/20/2015,1,0,0,0,0.01,74.01,25.98,100,4,D3,4/14/2015
20150407,48265,Kerr County,TX,0,100,100,100,100,30.83,4/7/2015,4/13/2015,1,0,0,0,0,69.17,30.83,100,4,D3,4/7/2015
20150331,48265,Kerr County,TX,0,100,100,100,100,30.83,3/31/2015,4/6/2015,1,0,0,0,0,69.17,30.83,100,4,D3,3/31/2015
20150324,48265,Kerr County,TX,0,100,100,100,100,30.83,3/24/2015,3/30/2015,1,0,0,0,0,69.17,30.83,100,4,D3,3/24/2015
20150317,48265,Kerr County,TX,0,100,100,100,100,30.83,3/17/2015,3/23/2015,1,0,0,0,0,69.17,30.83,100,4,D3,3/17/2015
20150310,48265,Kerr County,TX,0,100,100,100,100,30.83,3/10/2015,3/16/2015,1,0,0,0,0,69.17,30.83,100,4,D3,3/10/2015
20150303,48265,Kerr County,TX,0,100,100,100,100,30.83,3/3/2015,3/9/2015,1,0,0,0,0,69.17,30.83,100,4,D3,3/3/2015
20150224,48265,Kerr County,TX,0,100,100,100,100,30.83,2/24/2015,3/2/2015,1,0,0,0,0,69.17,30.83,100,4,D3,2/24/2015
20150217,48265,Kerr County,TX,0,100,100,100,100,30.83,2/17/2015,2/23/2015,1,0,0,0,0,69.17,30.83,100,4,D3,2/17/2015
20150210,48265,Kerr County,TX,0,100,100,100,99.81,30.83,2/10/2015,2/16/2015,1,0,0,0,0.19,68.98,30.83,100,4,D3,2/10/2015
20150203,48265,Kerr County,TX,0,100,100,99.95,30.99,0,2/3/2015,2/9/2015,1,0,0,0.05,68.96,30.99,0,100,3,D2,2/3/2015
20150127,48265,Kerr County,TX,0,100,100,99.95,30.99,0,1/27/2015,2/2/2015,1,0,0,0.05,68.96,30.99,0,100,3,D2,1/27/2015
20150120,48265,Kerr County,TX,0,100,100,99.95,30.99,0,1/20/2015,1/26/2015,1,0,0,0.05,68.96,30.99,0,100,3,D2,1/20/2015
20150113,48265,Kerr County,TX,0,100,100,99.95,30.99,0,1/13/2015,1/19/2015,1,0,0,0.05,68.96,30.99,0,100,3,D2,1/13/2015
20150106,48265,Kerr County,TX,0,100,100,99.95,30.99,0,1/6/2015,1/12/2015,1,0,0,0.05,68.96,30.99,0,100,3,D2,1/6/2015
20141230,48265,Kerr County,TX,0,100,100,99.95,32.77,0,12/30/2014,1/5/2015,1,0,0,0.05,67.18,32.77,0,100,3,D2,12/30/2014
20141223,48265,Kerr County,TX,0,100,100,92.73,1.78,0,12/23/2014,12/29/2014,1,0,0,7.27,90.95,1.78,0,100,3,D2,12/23/2014
20141216,48265,Kerr County,TX,0,100,100,92.73,1.78,0,12/16/2014,12/22/2014,1,0,0,7.27,90.95,1.78,0,100,3,D2,12/16/2014
20141209,48265,Kerr County,TX,0,100,100,92.73,1.78,0,12/9/2014,12/15/2014,1,0,0,7.27,90.95,1.78,0,100,3,D2,12/9/2014
20141202,48265,Kerr County,TX,0,100,100,92.73,1.78,0,12/2/2014,12/8/2014,1,0,0,7.27,90.95,1.78,0,100,3,D2,12/2/2014
20141125,48265,Kerr County,TX,0,100,100,92.73,1.78,0,11/25/2014,12/1/2014,1,0,0,7.27,90.95,1.78,0,100,3,D2,11/25/2014
20141118,48265,Kerr County,TX,0,100,100,92.73,1.78,0,11/18/2014,11/24/2014,1,0,0,7.27,90.95,1.78,0,100,3,D2,11/18/2014
20141111,48265,Kerr County,TX,0,100,100,92.73,1.78,0,11/11/2014,11/17/2014,1,0,0,7.27,90.95,1.78,0,100,3,D2,11/11/2014
20141104,48265,Kerr County,TX,0,100,100,97.8,1.78,0,11/4/2014,11/10/2014,1,0,0,2.2,96.02,1.78,0,100,3,D2,11/4/2014
20141028,48265,Kerr County,TX,0,100,100,97.8,1.78,0,10/28/2014,11/3/2014,1,0,0,2.2,96.02,1.78,0,100,3,D2,10/28/2014
20141021,48265,Kerr County,TX,0,100,100,97.8,1.78,0,10/21/2014,10/27/2014,1,0,0,2.2,96.02,1.78,0,100,3,D2,10/21/2014
20141014,48265,Kerr County,TX,0,100,100,97.8,1.78,0,10/14/2014,10/20/2014,1,0,0,2.2,96.02,1.78,0,100,3,D2,10/14/2014
20141007,48265,Kerr County,TX,0,100,100,100,33.63,0,10/7/2014,10/13/2014,1,0,0,0,66.37,33.63,0,100,3,D2,10/7/2014
20140930,48265,Kerr County,TX,0,100,100,100,33.63,0,9/30/2014,10/6/2014,1,0,0,0,66.37,33.63,0,100,3,D2,9/30/2014
20140923,48265,Kerr County,TX,0,100,100,100,33.63,0,9/23/2014,9/29/2014,1,0,0,0,66.37,33.63,0,100,3,D2,9/23/2014
20140916,48265,Kerr County,TX,0,100,100,100,34.06,0,9/16/2014,9/22/2014,1,0,0,0,65.94,34.06,0,100,3,D2,9/16/2014
20140909,48265,Kerr County,TX,0,100,100,100,34.21,0,9/9/2014,9/15/2014,1,0,0,0,65.79,34.21,0,100,3,D2,9/9/2014
20140902,48265,Kerr County,TX,0,100,100,100,70.44,17.16,9/2/2014,9/8/2014,1,0,0,0,29.56,53.28,17.16,100,4,D3,9/2/2014
20140826,48265,Kerr County,TX,0,100,100,100,70.44,17.16,8/26/2014,9/1/2014,1,0,0,0,29.56,53.28,17.16,100,4,D3,8/26/2014
20140819,48265,Kerr County,TX,0,100,100,100,70.44,17.16,8/19/2014,8/25/2014,1,0,0,0,29.56,53.28,17.16,100,4,D3,8/19/2014
20140812,48265,Kerr County,TX,0,100,100,100,57.88,10.81,8/12/2014,8/18/2014,1,0,0,0,42.12,47.07,10.81,100,4,D3,8/12/2014
20140805,48265,Kerr County,TX,0,100,100,100,57.88,10.81,8/5/2014,8/11/2014,1,0,0,0,42.12,47.07,10.81,100,4,D3,8/5/2014
20140729,48265,Kerr County,TX,0,100,100,98.55,42.97,0,7/29/2014,8/4/2014,1,0,0,1.45,55.58,42.97,0,100,3,D2,7/29/2014
20140722,48265,Kerr County,TX,0,100,100,98.55,42.97,0,7/22/2014,7/28/2014,1,0,0,1.45,55.58,42.97,0,100,3,D2,7/22/2014
20140715,48265,Kerr County,TX,0,100,100,98.55,16.92,0,7/15/2014,7/21/2014,1,0,0,1.45,81.63,16.92,0,100,3,D2,7/15/2014
20140708,48265,Kerr County,TX,0,100,100,98.55,16.92,0,7/8/2014,7/14/2014,1,0,0,1.45,81.63,16.92,0,100,3,D2,7/8/2014
20140701,48265,Kerr County,TX,0,100,100,98.72,16.92,0,7/1/2014,7/7/2014,1,0,0,1.28,81.8,16.92,0,100,3,D2,7/1/2014
20140624,48265,Kerr County,TX,0,100,100,98.72,16.92,0,6/24/2014,6/30/2014,1,0,0,1.28,81.8,16.92,0,100,3,D2,6/24/2014
20140617,48265,Kerr County,TX,0,100,100,99.75,16.92,0,6/17/2014,6/23/2014,1,0,0,0.25,82.83,16.92,0,100,3,D2,6/17/2014
20140610,48265,Kerr County,TX,0,100,100,99.75,38.03,0,6/10/2014,6/16/2014,1,0,0,0.25,61.72,38.03,0,100,3,D2,6/10/2014
20140603,48265,Kerr County,TX,0,100,100,99.75,38.03,0,6/3/2014,6/9/2014,1,0,0,0.25,61.72,38.03,0,100,3,D2,6/3/2014
20140527,48265,Kerr County,TX,0,100,100,100,89.14,18.07,5/27/2014,6/2/2014,1,0,0,0,10.86,71.07,18.07,100,4,D3,5/27/2014
20140520,48265,Kerr County,TX,0,100,100,100,100,85.29,5/20/2014,5/26/2014,1,0,0,0,0,14.71,85.29,100,5,D4,5/20/2014
20140513,48265,Kerr County,TX,0,100,100,100,100,85.29,5/13/2014,5/19/2014,1,0,0,0,0,14.71,85.29,100,5,D4,5/13/2014
20140506,48265,Kerr County,TX,0,100,100,100,100,85.29,5/6/2014,5/12/2014,1,0,0,0,0,14.71,85.29,100,5,D4,5/6/2014
20140429,48265,Kerr County,TX,0,100,100,100,100,73.69,4/29/2014,5/5/2014,1,0,0,0,0,26.31,73.69,100,5,D4,4/29/2014
20140422,48265,Kerr County,TX,0,100,100,100,100,0,4/22/2014,4/28/2014,1,0,0,0,0,100,0,100,4,D3,4/22/2014
20140415,48265,Kerr County,TX,0,100,100,100,99.72,0,4/15/2014,4/21/2014,1,0,0,0,0.28,99.72,0,100,4,D3,4/15/2014
20140408,48265,Kerr County,TX,0,100,100,100,99.8,0,4/8/2014,4/14/2014,1,0,0,0,0.2,99.8,0,100,4,D3,4/8/2014
20140401,48265,Kerr County,TX,0,100,100,100,99.8,0,4/1/2014,4/7/2014,1,0,0,0,0.2,99.8,0,100,4,D3,4/1/2014
20140325,48265,Kerr County,TX,0,100,100,100,99.75,0,3/25/2014,3/31/2014,1,0,0,0,0.25,99.75,0,100,4,D3,3/25/2014
20140318,48265,Kerr County,TX,0,100,100,100,72.77,0,3/18/2014,3/24/2014,1,0,0,0,27.23,72.77,0,100,4,D3,3/18/2014
20140311,48265,Kerr County,TX,0,100,100,100,72.77,0,3/11/2014,3/17/2014,1,0,0,0,27.23,72.77,0,100,4,D3,3/11/2014
20140304,48265,Kerr County,TX,0,100,100,98.17,39.4,0,3/4/2014,3/10/2014,1,0,0,1.83,58.77,39.4,0,100,3,D2,3/4/2014
20140225,48265,Kerr County,TX,0,100,100,98.17,43.14,0,2/25/2014,3/3/2014,1,0,0,1.83,55.03,43.14,0,100,3,D2,2/25/2014
20140218,48265,Kerr County,TX,0,100,100,83.68,43.14,0,2/18/2014,2/24/2014,1,0,0,16.32,40.54,43.14,0,100,4,D3,2/18/2014
20140211,48265,Kerr County,TX,0,100,100,83.68,43.14,0,2/11/2014,2/17/2014,1,0,0,16.32,40.54,43.14,0,100,4,D3,2/11/2014
20140204,48265,Kerr County,TX,0,100,100,83.68,42.84,0,2/4/2014,2/10/2014,1,0,0,16.32,40.84,42.84,0,100,4,D3,2/4/2014
20140128,48265,Kerr County,TX,0,100,100,82.21,34.84,0,1/28/2014,2/3/2014,1,0,0,17.79,47.37,34.84,0,100,3,D2,1/28/2014
20140121,48265,Kerr County,TX,0,100,100,82.21,34.84,0,1/21/2014,1/27/2014,1,0,0,17.79,47.37,34.84,0,100,3,D2,1/21/2014
20140114,48265,Kerr County,TX,0,100,100,82.21,34.84,0,1/14/2014,1/20/2014,1,0,0,17.79,47.37,34.84,0,100,3,D2,1/14/2014
20140107,48265,Kerr County,TX,0,100,100,82.21,34.84,0,1/7/2014,1/13/2014,1,0,0,17.79,47.37,34.84,0,100,3,D2,1/7/2014
20131231,48265,Kerr County,TX,0,100,100,82.21,34.84,0,12/31/2013,1/6/2014,1,0,0,17.79,47.37,34.84,0,100,3,D2,12/31/2013
20131224,48265,Kerr County,TX,0,100,100,82.21,34.84,0,12/24/2013,12/30/2013,1,0,0,17.79,47.37,34.84,0,100,3,D2,12/24/2013
20131217,48265,Kerr County,TX,0,100,99.91,82.21,34.84,0,12/17/2013,12/23/2013,1,0,0.09,17.7,47.37,34.84,0,100,3,D2,12/17/2013
20131210,48265,Kerr County,TX,0,100,99.91,82.21,34.84,0,12/10/2013,12/16/2013,1,0,0.09,17.7,47.37,34.84,0,100,3,D2,12/10/2013
20131203,48265,Kerr County,TX,0,100,99.91,82.21,34.84,0,12/3/2013,12/9/2013,1,0,0.09,17.7,47.37,34.84,0,100,3,D2,12/3/2013
20131126,48265,Kerr County,TX,0,100,99.91,82.21,34.84,0,11/26/2013,12/2/2013,1,0,0.09,17.7,47.37,34.84,0,100,3,D2,11/26/2013
20131119,48265,Kerr County,TX,0,100,99.91,82.21,34.84,0,11/19/2013,11/25/2013,1,0,0.09,17.7,47.37,34.84,0,100,3,D2,11/19/2013
20131112,48265,Kerr County,TX,0,100,99.91,82.21,34.84,0,11/12/2013,11/18/2013,1,0,0.09,17.7,47.37,34.84,0,100,3,D2,11/12/2013
20131105,48265,Kerr County,TX,0,100,99.91,82.21,34.84,0,11/5/2013,11/11/2013,1,0,0.09,17.7,47.37,34.84,0,100,3,D2,11/5/2013
20131029,48265,Kerr County,TX,0,100,99.92,82.33,34.59,0,10/29/2013,11/4/2013,1,0,0.08,17.59,47.74,34.59,0,100,3,D2,10/29/2013
20131022,48265,Kerr County,TX,0,100,99.92,82.33,34.59,0,10/22/2013,10/28/2013,1,0,0.08,17.59,47.74,34.59,0,100,3,D2,10/22/2013
20131015,48265,Kerr County,TX,0,100,100,82.33,34.59,0,10/15/2013,10/21/2013,1,0,0,17.67,47.74,34.59,0,100,3,D2,10/15/2013
20131008,48265,Kerr County,TX,0,100,100,82.33,34.59,0,10/8/2013,10/14/2013,1,0,0,17.67,47.74,34.59,0,100,3,D2,10/8/2013
20131001,48265,Kerr County,TX,0,100,100,82.33,34.59,0,10/1/2013,10/7/2013,1,0,0,17.67,47.74,34.59,0,100,3,D2,10/1/2013
20130924,48265,Kerr County,TX,0,100,100,82.19,34.59,0,9/24/2013,9/30/2013,1,0,0,17.81,47.6,34.59,0,100,3,D2,9/24/2013
20130917,48265,Kerr County,TX,0,100,100,100,39.9,0,9/17/2013,9/23/2013,1,0,0,0,60.1,39.9,0,100,3,D2,9/17/2013
20130910,48265,Kerr County,TX,0,100,100,100,39.9,0,9/10/2013,9/16/2013,1,0,0,0,60.1,39.9,0,100,3,D2,9/10/2013
20130903,48265,Kerr County,TX,0,100,100,100,56.54,0,9/3/2013,9/9/2013,1,0,0,0,43.46,56.54,0,100,4,D3,9/3/2013
20130827,48265,Kerr County,TX,0,100,100,100,86.24,0,8/27/2013,9/2/2013,1,0,0,0,13.76,86.24,0,100,4,D3,8/27/2013
20130820,48265,Kerr County,TX,0,100,100,100,54.32,0,8/20/2013,8/26/2013,1,0,0,0,45.68,54.32,0,100,4,D3,8/20/2013
20130813,48265,Kerr County,TX,0,100,100,100,0,0,8/13/2013,8/19/2013,1,0,0,0,100,0,0,100,3,D2,8/13/2013
20130806,48265,Kerr County,TX,0,100,100,100,0,0,8/6/2013,8/12/2013,1,0,0,0,100,0,0,100,3,D2,8/6/2013
20130730,48265,Kerr County,TX,0,100,100,100,0,0,7/30/2013,8/5/2013,1,0,0,0,100,0,0,100,3,D2,7/30/2013
20130723,48265,Kerr County,TX,0,100,100,100,0,0,7/23/2013,7/29/2013,1,0,0,0,100,0,0,100,3,D2,7/23/2013
20130716,48265,Kerr County,TX,0,100,100,100,0,0,7/16/2013,7/22/2013,1,0,0,0,100,0,0,100,3,D2,7/16/2013
20130709,48265,Kerr County,TX,0,100,100,100,0,0,7/9/2013,7/15/2013,1,0,0,0,100,0,0,100,3,D2,7/9/2013
20130702,48265,Kerr County,TX,0,100,100,100,0,0,7/2/2013,7/8/2013,1,0,0,0,100,0,0,100,3,D2,7/2/2013
20130625,48265,Kerr County,TX,0,100,100,100,0,0,6/25/2013,7/1/2013,1,0,0,0,100,0,0,100,3,D2,6/25/2013
20130618,48265,Kerr County,TX,0,100,100,100,0,0,6/18/2013,6/24/2013,1,0,0,0,100,0,0,100,3,D2,6/18/2013
20130611,48265,Kerr County,TX,0,100,100,100,0,0,6/11/2013,6/17/2013,1,0,0,0,100,0,0,100,3,D2,6/11/2013
20130604,48265,Kerr County,TX,0,100,100,100,0,0,6/4/2013,6/10/2013,1,0,0,0,100,0,0,100,3,D2,6/4/2013
20130528,48265,Kerr County,TX,0,100,100,100,0,0,5/28/2013,6/3/2013,1,0,0,0,100,0,0,100,3,D2,5/28/2013
20130521,48265,Kerr County,TX,0,100,100,100,84.76,0,5/21/2013,5/27/2013,1,0,0,0,15.24,84.76,0,100,4,D3,5/21/2013
20130514,48265,Kerr County,TX,0,100,100,100,84.76,0,5/14/2013,5/20/2013,1,0,0,0,15.24,84.76,0,100,4,D3,5/14/2013
20130507,48265,Kerr County,TX,0,100,100,100,81.34,0,5/7/2013,5/13/2013,1,0,0,0,18.66,81.34,0,100,4,D3,5/7/2013
20130430,48265,Kerr County,TX,0,100,100,100,94.81,0,4/30/2013,5/6/2013,1,0,0,0,5.19,94.81,0,100,4,D3,4/30/2013
20130423,48265,Kerr County,TX,0,100,100,100,94.13,0,4/23/2013,4/29/2013,1,0,0,0,5.87,94.13,0,100,4,D3,4/23/2013
20130416,48265,Kerr County,TX,0,100,100,100,85.4,0,4/16/2013,4/22/2013,1,0,0,0,14.6,85.4,0,100,4,D3,4/16/2013
20130409,48265,Kerr County,TX,0,100,100,100,85.4,0,4/9/2013,4/15/2013,1,0,0,0,14.6,85.4,0,100,4,D3,4/9/2013
20130402,48265,Kerr County,TX,0,100,100,100,85.4,0,4/2/2013,4/8/2013,1,0,0,0,14.6,85.4,0,100,4,D3,4/2/2013
20130326,48265,Kerr County,TX,0,100,100,100,86.49,0,3/26/2013,4/1/2013,1,0,0,0,13.51,86.49,0,100,4,D3,3/26/2013
20130319,48265,Kerr County,TX,0,100,100,100,86.49,0,3/19/2013,3/25/2013,1,0,0,0,13.51,86.49,0,100,4,D3,3/19/2013
20130312,48265,Kerr County,TX,0,100,100,100,87.14,0,3/12/2013,3/18/2013,1,0,0,0,12.86,87.14,0,100,4,D3,3/12/2013
20130305,48265,Kerr County,TX,0,100,100,100,87.14,0,3/5/2013,3/11/2013,1,0,0,0,12.86,87.14,0,100,4,D3,3/5/2013
20130226,48265,Kerr County,TX,0,100,100,100,72.7,0,2/26/2013,3/4/2013,1,0,0,0,27.3,72.7,0,100,4,D3,2/26/2013
20130219,48265,Kerr County,TX,0,100,100,97.55,72.7,0,2/19/2013,2/25/2013,1,0,0,2.45,24.85,72.7,0,100,4,D3,2/19/2013
20130212,48265,Kerr County,TX,0,100,100,97.55,72.7,0,2/12/2013,2/18/2013,1,0,0,2.45,24.85,72.7,0,100,4,D3,2/12/2013
20130205,48265,Kerr County,TX,0,100,100,97.55,72.7,0,2/5/2013,2/11/2013,1,0,0,2.45,24.85,72.7,0,100,4,D3,2/5/2013
20130129,48265,Kerr County,TX,0,100,100,97.55,72.7,0,1/29/2013,2/4/2013,1,0,0,2.45,24.85,72.7,0,100,4,D3,1/29/2013
20130122,48265,Kerr County,TX,0,100,100,97.55,72.7,0,1/22/2013,1/28/2013,1,0,0,2.45,24.85,72.7,0,100,4,D3,1/22/2013
20130115,48265,Kerr County,TX,0,100,100,97.55,72.7,0,1/15/2013,1/21/2013,1,0,0,2.45,24.85,72.7,0,100,4,D3,1/15/2013
20130108,48265,Kerr County,TX,0,100,100,100,77.13,0,1/8/2013,1/14/2013,1,0,0,0,22.87,77.13,0,100,4,D3,1/8/2013
20130101,48265,Kerr County,TX,0,100,100,100,77.13,0,1/1/2013,1/7/2013,1,0,0,0,22.87,77.13,0,100,4,D3,1/1/2013
20121225,48265,Kerr County,TX,0,100,100,100,77.13,0,12/25/2012,12/31/2012,1,0,0,0,22.87,77.13,0,100,4,D3,12/25/2012
20121218,48265,Kerr County,TX,0,100,100,100,77.13,0,12/18/2012,12/24/2012,1,0,0,0,22.87,77.13,0,100,4,D3,12/18/2012
20121211,48265,Kerr County,TX,0,100,100,100,76.62,0,12/11/2012,12/17/2012,1,0,0,0,23.38,76.62,0,100,4,D3,12/11/2012
20121204,48265,Kerr County,TX,0,100,100,100,0,0,12/4/2012,12/10/2012,1,0,0,0,100,0,0,100,3,D2,12/4/2012
20121127,48265,Kerr County,TX,0,100,100,100,0,0,11/27/2012,12/3/2012,1,0,0,0,100,0,0,100,3,D2,11/27/2012
20121120,48265,Kerr County,TX,0,100,100,100,0,0,11/20/2012,11/26/2012,1,0,0,0,100,0,0,100,3,D2,11/20/2012
20121113,48265,Kerr County,TX,0,100,100,98.39,0,0,11/13/2012,11/19/2012,1,0,0,1.61,98.39,0,0,100,3,D2,11/13/2012
20121106,48265,Kerr County,TX,0,100,100,98.39,0,0,11/6/2012,11/12/2012,1,0,0,1.61,98.39,0,0,100,3,D2,11/6/2012
20121030,48265,Kerr County,TX,0,100,100,98.39,0,0,10/30/2012,11/5/2012,1,0,0,1.61,98.39,0,0,100,3,D2,10/30/2012
20121023,48265,Kerr County,TX,0,100,100,98.39,0,0,10/23/2012,10/29/2012,1,0,0,1.61,98.39,0,0,100,3,D2,10/23/2012
20121016,48265,Kerr County,TX,0,100,100,98.39,0,0,10/16/2012,10/22/2012,1,0,0,1.61,98.39,0,0,100,3,D2,10/16/2012
20121009,48265,Kerr County,TX,0,100,100,98.39,0,0,10/9/2012,10/15/2012,1,0,0,1.61,98.39,0,0,100,3,D2,10/9/2012
20121002,48265,Kerr County,TX,0,100,100,95.64,0,0,10/2/2012,10/8/2012,1,0,0,4.36,95.64,0,0,100,3,D2,10/2/2012
20120925,48265,Kerr County,TX,0,100,100,100,0,0,9/25/2012,10/1/2012,1,0,0,0,100,0,0,100,3,D2,9/25/2012
20120918,48265,Kerr County,TX,0,100,100,100,0,0,9/18/2012,9/24/2012,1,0,0,0,100,0,0,100,3,D2,9/18/2012
20120911,48265,Kerr County,TX,0,100,100,100,58.56,0,9/11/2012,9/17/2012,1,0,0,0,41.44,58.56,0,100,4,D3,9/11/2012
20120904,48265,Kerr County,TX,0,100,100,90.59,0,0,9/4/2012,9/10/2012,1,0,0,9.41,90.59,0,0,100,3,D2,9/4/2012
20120828,48265,Kerr County,TX,0,100,100,84.34,0,0,8/28/2012,9/3/2012,1,0,0,15.66,84.34,0,0,100,3,D2,8/28/2012
20120821,48265,Kerr County,TX,0,100,100,85.11,0,0,8/21/2012,8/27/2012,1,0,0,14.89,85.11,0,0,100,3,D2,8/21/2012
20120814,48265,Kerr County,TX,0,100,100,86.04,0,0,8/14/2012,8/20/2012,1,0,0,13.96,86.04,0,0,100,3,D2,8/14/2012
20120807,48265,Kerr County,TX,0,100,100,86.04,0,0,8/7/2012,8/13/2012,1,0,0,13.96,86.04,0,0,100,3,D2,8/7/2012
20120731,48265,Kerr County,TX,0,100,100,85.51,0,0,7/31/2012,8/6/2012,1,0,0,14.49,85.51,0,0,100,3,D2,7/31/2012
20120724,48265,Kerr County,TX,0,100,100,85.51,0,0,7/24/2012,7/30/2012,1,0,0,14.49,85.51,0,0,100,3,D2,7/24/2012
20120717,48265,Kerr County,TX,0,100,100,0,0,0,7/17/2012,7/23/2012,1,0,0,100,0,0,0,100,2,D1,7/17/2012
