STATION,NAME,DATE,AWND,PRCP,TMAX,TMIN
US1TXKR0020,"KERRVILLE 1.1 SSW, TX US",12-10-10,,0,,
US1TXKR0020,"KERRVILLE 1.1 SSW, TX US",12-11-10,,0,,
US1TXKR0020,"KERRVILLE 1.1 SSW, TX US",12-12-10,,0,,
US1TXKR0020,"KERRVILLE 1.1 SSW, TX US",12-13-10,,0,,
US1TXKR0020,"KERRVILLE 1.1 SSW, TX US",12-14-10,,0,,
US1TXKR0020,"KERRVILLE 1.1 SSW, TX US",12-15-10,,0,,
US1TXKR0020,"KERRVILLE 1.1 SSW, TX US",12-16-10,,0,,
US1TXKR0020,"KERRVILLE 1.1 SSW, TX US",12-17-10,,0,,
US1TXKR0020,"KERRVILLE 1.1 SSW, TX US",12-18-10,,0,,
US1TXKR0020,"KERRVILLE 1.1 SSW, TX US",12-19-10,,0,,
US1TXKR0020,"KERRVILLE 1.1 SSW, TX US",12-20-10,,0,,
US1TXKR0020,"KERRVILLE 1.1 SSW, TX US",12-21-10,,0,,
US1TXKR0020,"KERRVILLE 1.1 SSW, TX US",12-22-10,,0.01,,
US1TXKR0020,"KERRVILLE 1.1 SSW, TX US",12-23-10,,0,,
US1TXKR0020,"KERRVILLE 1.1 SSW, TX US",12-24-10,,0,,
US1TXKR0020,"KERRVILLE 1.1 SSW, TX US",12-25-10,,,,
US1TXKR0020,"KERRVILLE 1.1 SSW, TX US",12-26-10,,0,,
US1TXKR0020,"KERRVILLE 1.1 SSW, TX US",12-27-10,,0,,
US1TXKR0020,"KERRVILLE 1.1 SSW, TX US",12-28-10,,0,,
US1TXKR0020,"KERRVILLE 1.1 SSW, TX US",12-29-10,,0.2,,
US1TXKR0020,"KERRVILLE 1.1 SSW, TX US",12-30-10,,0.01,,
US1TXKR0020,"KERRVILLE 1.1 SSW, TX US",12-31-10,,0,,
US1TXKR0020,"KERRVILLE 1.1 SSW, TX US",01-01-11,,0,,
US1TXKR0020,"KERRVILLE 1.1 SSW, TX US",01-02-11,,0,,
US1TXKR0020,"KERRVILLE 1.1 SSW, TX US",01-03-11,,0,,
US1TXKR0020,"KERRVILLE 1.1 SSW, TX US",01-04-11,,0,,
US1TXKR0020,"KERRVILLE 1.1 SSW, TX US",01-05-11,,0.04,,
US1TXKR0020,"KERRVILLE 1.1 SSW, TX US",01-06-11,,0,,
US1TXKR0020,"KERRVILLE 1.1 SSW, TX US",01-07-11,,0,,
US1TXKR0020,"KERRVILLE 1.1 SSW, TX US",01-08-11,,0,,
US1TXKR0020,"KERRVILLE 1.1 SSW, TX US",01-09-11,,0.95,,
US1TXKR0020,"KERRVILLE 1.1 SSW, TX US",01-10-11,,0,,
US1TXKR0020,"KERRVILLE 1.1 SSW, TX US",01-11-11,,0,,
US1TXKR0020,"KERRVILLE 1.1 SSW, TX US",01-12-11,,0,,
US1TXKR0020,"KERRVILLE 1.1 SSW, TX US",01-13-11,,0,,
US1TXKR0020,"KERRVILLE 1.1 SSW, TX US",01-14-11,,0,,
US1TXKR0020,"KERRVILLE 1.1 SSW, TX US",01-15-11,,0.17,,
US1TXKR0020,"KERRVILLE 1.1 SSW, TX US",01-16-11,,0.19,,
US1TXKR0020,"KERRVILLE 1.1 SSW, TX US",01-17-11,,0.05,,
US1TXKR0020,"KERRVILLE 1.1 SSW, TX US",01-18-11,,0.01,,
US1TXKR0020,"KERRVILLE 1.1 SSW, TX US",01-19-11,,0,,
US1TXKR0020,"KERRVILLE 1.1 SSW, TX US",01-20-11,,0,,
US1TXKR0020,"KERRVILLE 1.1 SSW, TX US",01-21-11,,0,,
US1TXKR0020,"KERRVILLE 1.1 SSW, TX US",01-22-11,,0,,
US1TXKR0020,"KERRVILLE 1.1 SSW, TX US",01-23-11,,0,,
US1TXKR0020,"KERRVILLE 1.1 SSW, TX US",01-24-11,,0,,
US1TXKR0020,"KERRVILLE 1.1 SSW, TX US",01-25-11,,0,,
US1TXKR0020,"KERRVILLE 1.1 SSW, TX US",01-26-11,,0,,
US1TXKR0020,"KERRVILLE 1.1 SSW, TX US",01-27-11,,0,,
US1TXKR0020,"KERRVILLE 1.1 SSW, TX US",01-28-11,,0,,
US1TXKR0020,"KERRVILLE 1.1 SSW, TX US",01-29-11,,0,,
US1TXKR0020,"KERRVILLE 1.1 SSW, TX US",01-30-11,,0,,
US1TXKR0020,"KERRVILLE 1.1 SSW, TX US",01-31-11,,0,,
US1TXKR0020,"KERRVILLE 1.1 SSW, TX US",02-01-11,,0.36,,
US1TXKR0020,"KERRVILLE 1.1 SSW, TX US",02-02-11,,0,,
US1TXKR0020,"KERRVILLE 1.1 SSW, TX US",02-03-11,,0,,
US1TXKR0020,"KERRVILLE 1.1 SSW, TX US",02-04-11,,0,,
US1TXKR0020,"KERRVILLE 1.1 SSW, TX US",02-05-11,,0,,
US1TXKR0020,"KERRVILLE 1.1 SSW, TX US",02-06-11,,0,,
US1TXKR0020,"KERRVILLE 1.1 SSW, TX US",02-07-11,,0,,
US1TXKR0020,"KERRVILLE 1.1 SSW, TX US",02-08-11,,0,,
US1TXKR0020,"KERRVILLE 1.1 SSW, TX US",02-09-11,,0.11,,
US1TXKR0020,"KERRVILLE 1.1 SSW, TX US",02-10-11,,0,,
US1TXKR0020,"KERRVILLE 1.1 SSW, TX US",02-11-11,,0,,
US1TXKR0020,"KERRVILLE 1.1 SSW, TX US",02-12-11,,0,,
US1TXKR0020,"KERRVILLE 1.1 SSW, TX US",02-13-11,,0,,
US1TXKR0020,"KERRVILLE 1.1 SSW, TX US",02-14-11,,0,,
US1TXKR0020,"KERRVILLE 1.1 SSW, TX US",02-15-11,,0,,
US1TXKR0020,"KERRVILLE 1.1 SSW, TX US",02-16-11,,0,,
US1TXKR0020,"KERRVILLE 1.1 SSW, TX US",02-17-11,,0,,
US1TXKR0020,"KERRVILLE 1.1 SSW, TX US",02-18-11,,0.01,,
US1TXKR0020,"KERRVILLE 1.1 SSW, TX US",02-19-11,,0.02,,
US1TXKR0020,"KERRVILLE 1.1 SSW, TX US",02-20-11,,0.02,,
US1TXKR0020,"KERRVILLE 1.1 SSW, TX US",02-21-11,,0,,
US1TXKR0020,"KERRVILLE 1.1 SSW, TX US",02-22-11,,0,,
US1TXKR0020,"KERRVILLE 1.1 SSW, TX US",02-23-11,,0.01,,
US1TXKR0020,"KERRVILLE 1.1 SSW, TX US",02-24-11,,0.01,,
US1TXKR0020,"KERRVILLE 1.1 SSW, TX US",02-25-11,,0.03,,
US1TXKR0020,"KERRVILLE 1.1 SSW, TX US",02-26-11,,0,,
US1TXKR0020,"KERRVILLE 1.1 SSW, TX US",02-27-11,,0,,
US1TXKR0020,"KERRVILLE 1.1 SSW, TX US",02-28-11,,0,,
US1TXKR0020,"KERRVILLE 1.1 SSW, TX US",03-01-11,,0,,
US1TXKR0020,"KERRVILLE 1.1 SSW, TX US",03-02-11,,0,,
US1TXKR0020,"KERRVILLE 1.1 SSW, TX US",03-03-11,,0,,
US1TXKR0020,"KERRVILLE 1.1 SSW, TX US",03-04-11,,0,,
US1TXKR0020,"KERRVILLE 1.1 SSW, TX US",03-05-11,,0,,
US1TXKR0020,"KERRVILLE 1.1 SSW, TX US",03-06-11,,0,,
US1TXKR0020,"KERRVILLE 1.1 SSW, TX US",03-07-11,,0,,
US1TXKR0020,"KERRVILLE 1.1 SSW, TX US",03-08-11,,0,,
US1TXKR0020,"KERRVILLE 1.1 SSW, TX US",03-09-11,,0,,
US1TXKR0020,"KERRVILLE 1.1 SSW, TX US",03-10-11,,0,,
US1TXKR0020,"KERRVILLE 1.1 SSW, TX US",03-11-11,,0,,
US1TXKR0020,"KERRVILLE 1.1 SSW, TX US",03-12-11,,0,,
US1TXKR0020,"KERRVILLE 1.1 SSW, TX US",03-13-11,,0,,
US1TXKR0020,"KERRVILLE 1.1 SSW, TX US",03-14-11,,0.03,,
US1TXKR0020,"KERRVILLE 1.1 SSW, TX US",03-15-11,,0,,
US1TXKR0020,"KERRVILLE 1.1 SSW, TX US",03-16-11,,0,,
US1TXKR0020,"KERRVILLE 1.1 SSW, TX US",03-17-11,,0,,
US1TXKR0020,"KERRVILLE 1.1 SSW, TX US",03-18-11,,0,,
US1TXKR0020,"KERRVILLE 1.1 SSW, TX US",03-19-11,,0,,
US1TXKR0020,"KERRVILLE 1.1 SSW, TX US",03-20-11,,0,,
US1TXKR0020,"KERRVILLE 1.1 SSW, TX US",03-21-11,,0,,
US1TXKR0020,"KERRVILLE 1.1 SSW, TX US",03-22-11,,0,,
US1TXKR0020,"KERRVILLE 1.1 SSW, TX US",03-23-11,,0,,
US1TXKR0020,"KERRVILLE 1.1 SSW, TX US",03-24-11,,0,,
US1TXKR0020,"KERRVILLE 1.1 SSW, TX US",03-25-11,,0,,
US1TXKR0020,"KERRVILLE 1.1 SSW, TX US",03-26-11,,0,,
US1TXKR0020,"KERRVILLE 1.1 SSW, TX US",03-27-11,,0,,
US1TXKR0020,"KERRVILLE 1.1 SSW, TX US",03-28-11,,0,,
US1TXKR0020,"KERRVILLE 1.1 SSW, TX US",03-29-11,,0.01,,
US1TXKR0020,"KERRVILLE 1.1 SSW, TX US",03-30-11,,0.01,,
US1TXKR0020,"KERRVILLE 1.1 SSW, TX US",03-31-11,,0,,
US1TXKR0020,"KERRVILLE 1.1 SSW, TX US",04-01-11,,0,,
US1TXKR0020,"KERRVILLE 1.1 SSW, TX US",04-02-11,,0,,
US1TXKR0020,"KERRVILLE 1.1 SSW, TX US",04-03-11,,0,,
US1TXKR0020,"KERRVILLE 1.1 SSW, TX US",04-04-11,,0,,
US1TXKR0020,"KERRVILLE 1.1 SSW, TX US",04-05-11,,0,,
US1TXKR0020,"KERRVILLE 1.1 SSW, TX US",04-06-11,,0,,
US1TXKR0020,"KERRVILLE 1.1 SSW, TX US",04-07-11,,0,,
US1TXKR0020,"KERRVILLE 1.1 SSW, TX US",04-08-11,,0,,
US1TXKR0020,"KERRVILLE 1.1 SSW, TX US",04-09-11,,0,,
US1TXKR0020,"KERRVILLE 1.1 SSW, TX US",04-10-11,,0,,
US1TXKR0020,"KERRVILLE 1.1 SSW, TX US",04-11-11,,0.28,,
US1TXKR0020,"KERRVILLE 1.1 SSW, TX US",04-12-11,,0,,
US1TXKR0020,"KERRVILLE 1.1 SSW, TX US",04-13-11,,0,,
US1TXKR0020,"KERRVILLE 1.1 SSW, TX US",04-14-11,,0,,
US1TXKR0020,"KERRVILLE 1.1 SSW, TX US",04-15-11,,0,,
US1TXKR0020,"KERRVILLE 1.1 SSW, TX US",04-16-11,,0,,
US1TXKR0020,"KERRVILLE 1.1 SSW, TX US",04-17-11,,0,,
US1TXKR0020,"KERRVILLE 1.1 SSW, TX US",04-18-11,,0,,
US1TXKR0020,"KERRVILLE 1.1 SSW, TX US",04-19-11,,0,,
US1TXKR0020,"KERRVILLE 1.1 SSW, TX US",04-20-11,,0,,
US1TXKR0020,"KERRVILLE 1.1 SSW, TX US",04-21-11,,0,,
US1TXKR0020,"KERRVILLE 1.1 SSW, TX US",04-22-11,,0.17,,
US1TXKR0020,"KERRVILLE 1.1 SSW, TX US",04-23-11,,0,,
US1TXKR0020,"KERRVILLE 1.1 SSW, TX US",04-24-11,,0,,
US1TXKR0020,"KERRVILLE 1.1 SSW, TX US",04-25-11,,0,,
US1TXKR0020,"KERRVILLE 1.1 SSW, TX US",04-26-11,,0.02,,
US1TXKR0020,"KERRVILLE 1.1 SSW, TX US",04-27-11,,0,,
US1TXKR0020,"KERRVILLE 1.1 SSW, TX US",04-28-11,,0,,
US1TXKR0020,"KERRVILLE 1.1 SSW, TX US",04-29-11,,0,,
US1TXKR0020,"KERRVILLE 1.1 SSW, TX US",04-30-11,,0,,
US1TXKR0020,"KERRVILLE 1.1 SSW, TX US",05-01-11,,0,,
US1TXKR0020,"KERRVILLE 1.1 SSW, TX US",05-02-11,,0.07,,
US1TXKR0020,"KERRVILLE 1.1 SSW, TX US",05-03-11,,0.07,,
US1TXKR0020,"KERRVILLE 1.1 SSW, TX US",05-04-11,,0,,
US1TXKR0020,"KERRVILLE 1.1 SSW, TX US",05-05-11,,0,,
US1TXKR0020,"KERRVILLE 1.1 SSW, TX US",05-06-11,,0,,
US1TXKR0020,"KERRVILLE 1.1 SSW, TX US",05-07-11,,0,,
US1TXKR0020,"KERRVILLE 1.1 SSW, TX US",05-08-11,,0,,
US1TXKR0020,"KERRVILLE 1.1 SSW, TX US",05-09-11,,0,,
US1TXKR0020,"KERRVILLE 1.1 SSW, TX US",05-10-11,,0,,
US1TXKR0020,"KERRVILLE 1.1 SSW, TX US",05-11-11,,0,,
US1TXKR0020,"KERRVILLE 1.1 SSW, TX US",05-12-11,,0,,
US1TXKR0020,"KERRVILLE 1.1 SSW, TX US",05-13-11,,0.8,,
US1TXKR0020,"KERRVILLE 1.1 SSW, TX US",05-14-11,,0,,
US1TXKR0020,"KERRVILLE 1.1 SSW, TX US",05-15-11,,0,,
US1TXKR0020,"KERRVILLE 1.1 SSW, TX US",05-16-11,,0,,
US1TXKR0020,"KERRVILLE 1.1 SSW, TX US",05-17-11,,0,,
US1TXKR0020,"KERRVILLE 1.1 SSW, TX US",05-18-11,,0,,
US1TXKR0020,"KERRVILLE 1.1 SSW, TX US",05-19-11,,0,,
US1TXKR0020,"KERRVILLE 1.1 SSW, TX US",05-20-11,,0,,
US1TXKR0020,"KERRVILLE 1.1 SSW, TX US",05-21-11,,0,,
US1TXKR0020,"KERRVILLE 1.1 SSW, TX US",05-22-11,,0,,
US1TXKR0020,"KERRVILLE 1.1 SSW, TX US",05-23-11,,0,,
US1TXKR0020,"KERRVILLE 1.1 SSW, TX US",05-24-11,,0,,
US1TXKR0020,"KERRVILLE 1.1 SSW, TX US",05-25-11,,0,,
US1TXKR0020,"KERRVILLE 1.1 SSW, TX US",05-26-11,,0,,
US1TXKR0020,"KERRVILLE 1.1 SSW, TX US",05-27-11,,0,,
US1TXKR0020,"KERRVILLE 1.1 SSW, TX US",05-28-11,,0,,
US1TXKR0020,"KERRVILLE 1.1 SSW, TX US",05-29-11,,0,,
US1TXKR0020,"KERRVILLE 1.1 SSW, TX US",05-30-11,,0,,
US1TXKR0020,"KERRVILLE 1.1 SSW, TX US",05-31-11,,0,,
US1TXKR0020,"KERRVILLE 1.1 SSW, TX US",06-01-11,,0,,
US1TXKR0020,"KERRVILLE 1.1 SSW, TX US",06-02-11,,0,,
US1TXKR0020,"KERRVILLE 1.1 SSW, TX US",06-03-11,,0,,
US1TXKR0020,"KERRVILLE 1.1 SSW, TX US",06-04-11,,0,,
US1TXKR0020,"KERRVILLE 1.1 SSW, TX US",06-05-11,,0,,
US1TXKR0020,"KERRVILLE 1.1 SSW, TX US",06-06-11,,0,,
US1TXKR0020,"KERRVILLE 1.1 SSW, TX US",06-07-11,,0,,
US1TXKR0020,"KERRVILLE 1.1 SSW, TX US",06-08-11,,0,,
US1TXKR0020,"KERRVILLE 1.1 SSW, TX US",06-09-11,,0,,
US1TXKR0020,"KERRVILLE 1.1 SSW, TX US",06-10-11,,0,,
US1TXKR0020,"KERRVILLE 1.1 SSW, TX US",06-11-11,,0,,
US1TXKR0020,"KERRVILLE 1.1 SSW, TX US",06-12-11,,0,,
US1TXKR0020,"KERRVILLE 1.1 SSW, TX US",06-13-11,,0,,
US1TXKR0020,"KERRVILLE 1.1 SSW, TX US",06-14-11,,0,,
US1TXKR0020,"KERRVILLE 1.1 SSW, TX US",06-15-11,,0,,
US1TXKR0020,"KERRVILLE 1.1 SSW, TX US",06-16-11,,0,,
US1TXKR0020,"KERRVILLE 1.1 SSW, TX US",06-17-11,,0,,
US1TXKR0020,"KERRVILLE 1.1 SSW, TX US",06-18-11,,0,,
US1TXKR0020,"KERRVILLE 1.1 SSW, TX US",06-19-11,,0,,
US1TXKR0020,"KERRVILLE 1.1 SSW, TX US",06-20-11,,0,,
US1TXKR0020,"KERRVILLE 1.1 SSW, TX US",06-21-11,,0,,
US1TXKR0020,"KERRVILLE 1.1 SSW, TX US",06-22-11,,0.82,,
US1TXKR0020,"KERRVILLE 1.1 SSW, TX US",06-23-11,,0,,
US1TXKR0020,"KERRVILLE 1.1 SSW, TX US",06-24-11,,0,,
US1TXKR0020,"KERRVILLE 1.1 SSW, TX US",06-25-11,,0,,
US1TXKR0020,"KERRVILLE 1.1 SSW, TX US",06-26-11,,0,,
US1TXKR0020,"KERRVILLE 1.1 SSW, TX US",06-27-11,,0,,
US1TXKR0020,"KERRVILLE 1.1 SSW, TX US",06-28-11,,0,,
US1TXKR0020,"KERRVILLE 1.1 SSW, TX US",06-29-11,,0,,
US1TXKR0020,"KERRVILLE 1.1 SSW, TX US",06-30-11,,0,,
US1TXKR0020,"KERRVILLE 1.1 SSW, TX US",07-01-11,,0,,
US1TXKR0020,"KERRVILLE 1.1 SSW, TX US",07-02-11,,0,,
US1TXKR0020,"KERRVILLE 1.1 SSW, TX US",07-03-11,,0,,
US1TXKR0020,"KERRVILLE 1.1 SSW, TX US",07-04-11,,0,,
US1TXKR0020,"KERRVILLE 1.1 SSW, TX US",07-05-11,,0,,
US1TXKR0020,"KERRVILLE 1.1 SSW, TX US",07-06-11,,0,,
US1TXKR0020,"KERRVILLE 1.1 SSW, TX US",07-07-11,,0,,
US1TXKR0020,"KERRVILLE 1.1 SSW, TX US",07-08-11,,0,,
US1TXKR0020,"KERRVILLE 1.1 SSW, TX US",07-09-11,,0,,
US1TXKR0020,"KERRVILLE 1.1 SSW, TX US",07-10-11,,0,,
US1TXKR0020,"KERRVILLE 1.1 SSW, TX US",07-11-11,,0.03,,
US1TXKR0020,"KERRVILLE 1.1 SSW, TX US",07-12-11,,0,,
US1TXKR0020,"KERRVILLE 1.1 SSW, TX US",07-13-11,,0,,
US1TXKR0020,"KERRVILLE 1.1 SSW, TX US",07-14-11,,0,,
US1TXKR0020,"KERRVILLE 1.1 SSW, TX US",07-15-11,,0,,
US1TXKR0020,"KERRVILLE 1.1 SSW, TX US",07-16-11,,0,,
US1TXKR0020,"KERRVILLE 1.1 SSW, TX US",07-17-11,,0,,
US1TXKR0020,"KERRVILLE 1.1 SSW, TX US",07-18-11,,0,,
US1TXKR0020,"KERRVILLE 1.1 SSW, TX US",07-19-11,,0,,
US1TXKR0020,"KERRVILLE 1.1 SSW, TX US",07-20-11,,0.02,,
US1TXKR0020,"KERRVILLE 1.1 SSW, TX US",07-21-11,,0,,
US1TXKR0020,"KERRVILLE 1.1 SSW, TX US",07-22-11,,0,,
US1TXKR0020,"KERRVILLE 1.1 SSW, TX US",07-23-11,,0.02,,
US1TXKR0020,"KERRVILLE 1.1 SSW, TX US",07-24-11,,0,,
US1TXKR0020,"KERRVILLE 1.1 SSW, TX US",07-25-11,,0,,
US1TXKR0020,"KERRVILLE 1.1 SSW, TX US",07-26-11,,0,,
US1TXKR0020,"KERRVILLE 1.1 SSW, TX US",07-27-11,,0,,
US1TXKR0020,"KERRVILLE 1.1 SSW, TX US",07-28-11,,0,,
US1TXKR0020,"KERRVILLE 1.1 SSW, TX US",07-29-11,,0,,
US1TXKR0020,"KERRVILLE 1.1 SSW, TX US",07-30-11,,0,,
US1TXKR0020,"KERRVILLE 1.1 SSW, TX US",07-31-11,,0.15,,
US1TXKR0020,"KERRVILLE 1.1 SSW, TX US",08-01-11,,0,,
US1TXKR0020,"KERRVILLE 1.1 SSW, TX US",08-02-11,,0,,
US1TXKR0020,"KERRVILLE 1.1 SSW, TX US",08-03-11,,0,,
US1TXKR0020,"KERRVILLE 1.1 SSW, TX US",08-04-11,,0,,
US1TXKR0020,"KERRVILLE 1.1 SSW, TX US",08-05-11,,0,,
US1TXKR0020,"KERRVILLE 1.1 SSW, TX US",08-06-11,,0,,
US1TXKR0020,"KERRVILLE 1.1 SSW, TX US",08-07-11,,0,,
US1TXKR0020,"KERRVILLE 1.1 SSW, TX US",08-08-11,,0,,
US1TXKR0020,"KERRVILLE 1.1 SSW, TX US",08-09-11,,0,,
US1TXKR0020,"KERRVILLE 1.1 SSW, TX US",08-10-11,,0,,
US1TXKR0020,"KERRVILLE 1.1 SSW, TX US",08-11-11,,0,,
US1TXKR0020,"KERRVILLE 1.1 SSW, TX US",08-12-11,,0.04,,
US1TXKR0020,"KERRVILLE 1.1 SSW, TX US",08-13-11,,0,,
US1TXKR0020,"KERRVILLE 1.1 SSW, TX US",08-14-11,,0,,
US1TXKR0020,"KERRVILLE 1.1 SSW, TX US",08-15-11,,0,,
US1TXKR0020,"KERRVILLE 1.1 SSW, TX US",08-16-11,,0,,
US1TXKR0020,"KERRVILLE 1.1 SSW, TX US",08-17-11,,0,,
US1TXKR0020,"KERRVILLE 1.1 SSW, TX US",08-18-11,,0,,
US1TXKR0020,"KERRVILLE 1.1 SSW, TX US",08-19-11,,0,,
US1TXKR0020,"KERRVILLE 1.1 SSW, TX US",08-20-11,,0,,
US1TXKR0020,"KERRVILLE 1.1 SSW, TX US",08-21-11,,0,,
US1TXKR0020,"KERRVILLE 1.1 SSW, TX US",08-22-11,,0,,
US1TXKR0020,"KERRVILLE 1.1 SSW, TX US",08-23-11,,0,,
US1TXKR0020,"KERRVILLE 1.1 SSW, TX US",08-24-11,,0,,
US1TXKR0020,"KERRVILLE 1.1 SSW, TX US",08-25-11,,0,,
US1TXKR0020,"KERRVILLE 1.1 SSW, TX US",08-26-11,,0,,
US1TXKR0020,"KERRVILLE 1.1 SSW, TX US",08-27-11,,0,,
US1TXKR0020,"KERRVILLE 1.1 SSW, TX US",08-28-11,,0,,
US1TXKR0020,"KERRVILLE 1.1 SSW, TX US",08-29-11,,0,,
US1TXKR0020,"KERRVILLE 1.1 SSW, TX US",08-30-11,,0,,
US1TXKR0020,"KERRVILLE 1.1 SSW, TX US",08-31-11,,0,,
US1TXKR0020,"KERRVILLE 1.1 SSW, TX US",09-01-11,,0,,
US1TXKR0020,"KERRVILLE 1.1 SSW, TX US",09-02-11,,0,,
US1TXKR0020,"KERRVILLE 1.1 SSW, TX US",09-03-11,,0,,
US1TXKR0020,"KERRVILLE 1.1 SSW, TX US",09-04-11,,0,,
US1TXKR0020,"KERRVILLE 1.1 SSW, TX US",09-05-11,,0,,
US1TXKR0020,"KERRVILLE 1.1 SSW, TX US",09-06-11,,0,,
US1TXKR0020,"KERRVILLE 1.1 SSW, TX US",09-07-11,,0,,
US1TXKR0020,"KERRVILLE 1.1 SSW, TX US",09-08-11,,0,,
US1TXKR0020,"KERRVILLE 1.1 SSW, TX US",09-09-11,,0,,
US1TXKR0020,"KERRVILLE 1.1 SSW, TX US",09-10-11,,0,,
US1TXKR0020,"KERRVILLE 1.1 SSW, TX US",09-11-11,,0,,
US1TXKR0020,"KERRVILLE 1.1 SSW, TX US",09-12-11,,0,,
US1TXKR0020,"KERRVILLE 1.1 SSW, TX US",09-13-11,,0,,
US1TXKR0020,"KERRVILLE 1.1 SSW, TX US",09-14-11,,0,,
US1TXKR0020,"KERRVILLE 1.1 SSW, TX US",09-15-11,,0,,
US1TXKR0020,"KERRVILLE 1.1 SSW, TX US",09-16-11,,0,,
US1TXKR0020,"KERRVILLE 1.1 SSW, TX US",09-17-11,,0,,
US1TXKR0020,"KERRVILLE 1.1 SSW, TX US",09-18-11,,0.01,,
US1TXKR0020,"KERRVILLE 1.1 SSW, TX US",09-19-11,,0.22,,
US1TXKR0020,"KERRVILLE 1.1 SSW, TX US",09-20-11,,0,,
US1TXKR0020,"KERRVILLE 1.1 SSW, TX US",09-21-11,,0,,
US1TXKR0020,"KERRVILLE 1.1 SSW, TX US",09-22-11,,0.42,,
US1TXKR0020,"KERRVILLE 1.1 SSW, TX US",09-23-11,,0,,
US1TXKR0020,"KERRVILLE 1.1 SSW, TX US",09-24-11,,0,,
US1TXKR0020,"KERRVILLE 1.1 SSW, TX US",09-25-11,,0,,
US1TXKR0020,"KERRVILLE 1.1 SSW, TX US",09-26-11,,0,,
US1TXKR0020,"KERRVILLE 1.1 SSW, TX US",09-27-11,,0,,
US1TXKR0020,"KERRVILLE 1.1 SSW, TX US",09-28-11,,1,,
US1TXKR0020,"KERRVILLE 1.1 SSW, TX US",09-29-11,,0,,
US1TXKR0020,"KERRVILLE 1.1 SSW, TX US",09-30-11,,0.04,,
US1TXKR0020,"KERRVILLE 1.1 SSW, TX US",10-01-11,,0,,
US1TXKR0020,"KERRVILLE 1.1 SSW, TX US",10-02-11,,0,,
US1TXKR0020,"KERRVILLE 1.1 SSW, TX US",10-03-11,,0,,
US1TXKR0020,"KERRVILLE 1.1 SSW, TX US",10-05-11,,0,,
US1TXKR0020,"KERRVILLE 1.1 SSW, TX US",10-06-11,,0,,
US1TXKR0020,"KERRVILLE 1.1 SSW, TX US",10-07-11,,0,,
US1TXKR0020,"KERRVILLE 1.1 SSW, TX US",10-08-11,,0.02,,
US1TXKR0020,"KERRVILLE 1.1 SSW, TX US",10-09-11,,0.71,,
US1TXKR0020,"KERRVILLE 1.1 SSW, TX US",10-10-11,,0.02,,
US1TXKR0020,"KERRVILLE 1.1 SSW, TX US",10-11-11,,0,,
US1TXKR0020,"KERRVILLE 1.1 SSW, TX US",10-12-11,,0,,
US1TXKR0020,"KERRVILLE 1.1 SSW, TX US",10-13-11,,0,,
US1TXKR0020,"KERRVILLE 1.1 SSW, TX US",10-14-11,,0,,
US1TXKR0020,"KERRVILLE 1.1 SSW, TX US",10-15-11,,0,,
US1TXKR0020,"KERRVILLE 1.1 SSW, TX US",10-16-11,,0,,
US1TXKR0020,"KERRVILLE 1.1 SSW, TX US",10-17-11,,0,,
US1TXKR0020,"KERRVILLE 1.1 SSW, TX US",10-18-11,,0,,
US1TXKR0020,"KERRVILLE 1.1 SSW, TX US",10-19-11,,0,,
US1TXKR0020,"KERRVILLE 1.1 SSW, TX US",10-20-11,,0,,
US1TXKR0020,"KERRVILLE 1.1 SSW, TX US",10-21-11,,0,,
US1TXKR0020,"KERRVILLE 1.1 SSW, TX US",10-22-11,,0,,
US1TXKR0020,"KERRVILLE 1.1 SSW, TX US",10-23-11,,0,,
US1TXKR0020,"KERRVILLE 1.1 SSW, TX US",10-24-11,,0,,
US1TXKR0020,"KERRVILLE 1.1 SSW, TX US",10-25-11,,0,,
US1TXKR0020,"KERRVILLE 1.1 SSW, TX US",10-26-11,,0,,
US1TXKR0020,"KERRVILLE 1.1 SSW, TX US",10-27-11,,0,,
US1TXKR0020,"KERRVILLE 1.1 SSW, TX US",10-28-11,,0,,
US1TXKR0020,"KERRVILLE 1.1 SSW, TX US",10-29-11,,0,,
US1TXKR0020,"KERRVILLE 1.1 SSW, TX US",10-30-11,,0,,
US1TXKR0020,"KERRVILLE 1.1 SSW, TX US",10-31-11,,0,,
US1TXKR0020,"KERRVILLE 1.1 SSW, TX US",11-01-11,,0,,
US1TXKR0020,"KERRVILLE 1.1 SSW, TX US",11-02-11,,0,,
US1TXKR0020,"KERRVILLE 1.1 SSW, TX US",11-03-11,,0,,
US1TXKR0020,"KERRVILLE 1.1 SSW, TX US",11-04-11,,0,,
US1TXKR0020,"KERRVILLE 1.1 SSW, TX US",11-05-11,,0,,
US1TXKR0020,"KERRVILLE 1.1 SSW, TX US",11-06-11,,0,,
US1TXKR0020,"KERRVILLE 1.1 SSW, TX US",11-07-11,,0,,
US1TXKR0020,"KERRVILLE 1.1 SSW, TX US",11-08-11,,0.02,,
US1TXKR0020,"KERRVILLE 1.1 SSW, TX US",11-09-11,,0.07,,
US1TXKR0020,"KERRVILLE 1.1 SSW, TX US",11-10-11,,0,,
US1TXKR0020,"KERRVILLE 1.1 SSW, TX US",11-11-11,,0,,
US1TXKR0020,"KERRVILLE 1.1 SSW, TX US",11-12-11,,0,,
US1TXKR0020,"KERRVILLE 1.1 SSW, TX US",11-13-11,,0,,
